location_key,date,country_code,country_name,population,gdp_usd,gdp_per_capita_usd,new_confirmed,new_deceased,new_recovered,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_vaccine_doses_administered,nurses_per_1000,physicians_per_1000,life_expectancy,human_development_index,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,population_male,population_female,population_rural,population_urban,population_density,population_largest_city,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,relative_humidity,new_vaccine_doses_administered,mes_periodo,mes_periodo_dt
CO,2021-03-03,CO,Colombia,50882884,323802808108.0,6432.0,3734,146,4354,2281673,69536,2094169,191480.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,16.037037,14.333333,18.333333,0.0,81.255795,21861.0,2021-03,2021-03-01
CO,2021-03-04,CO,Colombia,50882884,323802808108.0,6432.0,4005,153,3796,2285678,69689,2097965,206475.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,16.888889,15.5,19.25,0.0,90.806186,14995.0,2021-03,2021-03-01
CO,2021-03-05,CO,Colombia,50882884,323802808108.0,6432.0,3710,159,3599,2289388,69848,2101564,239851.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,17.069444,15.25,19.25,,87.046229,33376.0,2021-03,2021-03-01
CO,2021-03-06,CO,Colombia,50882884,323802808108.0,6432.0,3576,177,4105,2292964,70025,2105669,270411.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,20.152778,15.25,24.5,0.0,77.541672,30560.0,2021-03,2021-03-01
CO,2021-03-07,CO,Colombia,50882884,323802808108.0,6432.0,2047,150,4533,2295011,70175,2110202,299400.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,21.611111,18.666667,25.333333,0.0,77.414925,28989.0,2021-03,2021-03-01
CO,2021-03-08,CO,Colombia,50882884,323802808108.0,6432.0,3384,135,3468,2298395,70310,2113670,316079.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,21.722222,19.75,24.75,0.0,78.727943,16679.0,2021-03,2021-03-01
CO,2021-03-09,CO,Colombia,50882884,323802808108.0,6432.0,3598,141,2787,2301993,70451,2116457,403095.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,19.847222,14.0,24.75,0.0,68.062839,87016.0,2021-03,2021-03-01
CO,2021-03-10,CO,Colombia,50882884,323802808108.0,6432.0,4922,128,3693,2306915,70579,2120150,480250.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,18.8,16.2,22.0,0.0,85.928396,77155.0,2021-03,2021-03-01
CO,2021-03-11,CO,Colombia,50882884,323802808108.0,6432.0,4474,124,3583,2311389,70703,2123733,589208.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,19.236111,17.75,21.75,,93.938719,108958.0,2021-03,2021-03-01
CO,2021-03-12,CO,Colombia,50882884,323802808108.0,6432.0,4569,130,4192,2315958,70833,2127925,693490.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,18.875,17.0,21.5,0.0,79.345441,104282.0,2021-03,2021-03-01
CO,2021-03-13,CO,Colombia,50882884,323802808108.0,6432.0,4037,163,4083,2319995,70996,2132008,782301.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,19.787037,16.833333,23.166667,0.0,82.178449,88811.0,2021-03,2021-03-01
CO,2021-03-14,CO,Colombia,50882884,323802808108.0,6432.0,2728,149,3328,2322723,71145,2135336,843204.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,17.708333,14.0,21.0,0.0,82.40753,60903.0,2021-03,2021-03-01
CO,2021-03-15,CO,Colombia,50882884,323802808108.0,6432.0,4440,158,3516,2327163,71303,2138852,913961.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,16.611111,12.5,22.0,,82.273529,70757.0,2021-03,2021-03-01
CO,2021-03-16,CO,Colombia,50882884,323802808108.0,6432.0,5093,142,2952,2332256,71445,2141804,976137.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,17.981481,13.333333,22.333333,0.0,75.263564,62176.0,2021-03,2021-03-01
CO,2021-03-17,CO,Colombia,50882884,323802808108.0,6432.0,5802,162,3219,2338058,71607,2145023,1024358.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,16.074074,12.0,21.333333,0.0,85.730997,48221.0,2021-03,2021-03-01
CO,2021-03-18,CO,Colombia,50882884,323802808108.0,6432.0,6591,142,4301,2344649,71749,2149324,1076496.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,12.888889,10.0,17.0,,88.951635,52138.0,2021-03,2021-03-01
CO,2021-03-19,CO,Colombia,50882884,323802808108.0,6432.0,6648,156,4609,2351297,71905,2153933,1131999.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,20.255556,16.8,24.0,0.0,77.882059,55503.0,2021-03,2021-03-01
CO,2021-03-20,CO,Colombia,50882884,323802808108.0,6432.0,5919,148,4584,2357216,72053,2158517,1182098.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,20.166667,16.333333,25.333333,0.0,80.691307,50099.0,2021-03,2021-03-01
CO,2021-03-21,CO,Colombia,50882884,323802808108.0,6432.0,4221,196,5051,2361437,72249,2163568,1215008.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,20.277778,14.4,23.8,0.0,75.178378,32910.0,2021-03,2021-03-01
CO,2021-03-22,CO,Colombia,50882884,323802808108.0,6432.0,3336,174,5417,2364773,72423,2168985,1238259.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,18.592593,16.0,21.666667,0.0,82.619562,23251.0,2021-03,2021-03-01
CO,2021-03-23,CO,Colombia,50882884,323802808108.0,6432.0,7302,165,5202,2372075,72588,2174187,1299809.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,21.018519,16.0,26.0,0.0,75.666407,61550.0,2021-03,2021-03-01
CO,2021-03-24,CO,Colombia,50882884,323802808108.0,6432.0,8328,165,5534,2380403,72753,2179721,1385503.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,18.694444,15.75,22.0,0.0,82.002885,85694.0,2021-03,2021-03-01
CO,2021-03-25,CO,Colombia,50882884,323802808108.0,6432.0,9434,193,6760,2389837,72946,2186481,1476364.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,20.968254,16.285714,24.714286,0.0,78.489702,90861.0,2021-03,2021-03-01
CO,2021-03-26,CO,Colombia,50882884,323802808108.0,6432.0,10760,213,6856,2400597,73159,2193337,1596288.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,16.444444,12.333333,20.0,0.0,82.840792,119924.0,2021-03,2021-03-01
CO,2021-03-27,CO,Colombia,50882884,323802808108.0,6432.0,8704,180,5593,2409301,73339,2198930,1726924.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,17.597222,14.333333,20.0,,87.248621,130636.0,2021-03,2021-03-01
CO,2021-03-28,CO,Colombia,50882884,323802808108.0,6432.0,5905,183,6116,2415206,73522,2205046,1818861.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,22.027778,19.0,26.75,0.0,74.393132,91937.0,2021-03,2021-03-01
CO,2021-03-29,CO,Colombia,50882884,323802808108.0,6432.0,10907,233,5928,2426113,73755,2210974,1965054.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,20.855556,16.2,24.8,0.0,74.981354,146193.0,2021-03,2021-03-01
CO,2021-03-30,CO,Colombia,50882884,323802808108.0,6432.0,11421,229,5778,2437534,73984,2216752,2121530.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,21.537037,17.0,25.666667,0.0,72.816867,156476.0,2021-03,2021-03-01
CO,2021-03-31,CO,Colombia,50882884,323802808108.0,6432.0,12298,236,5598,2449832,74220,2222350,2243392.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,21.231481,17.333333,24.833333,0.0,73.026645,121862.0,2021-03,2021-03-01
CO,2021-04-01,CO,Colombia,50882884,323802808108.0,6432.0,10245,231,6994,2460077,74451,2229344,2300890.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,20.351852,17.0,23.0,0.0,80.196178,57498.0,2021-04,2021-04-01
CO,2021-04-02,CO,Colombia,50882884,323802808108.0,6432.0,7886,238,7754,2467963,74689,2237098,2336144.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,20.018519,17.0,23.0,0.0,82.941081,35254.0,2021-04,2021-04-01
CO,2021-04-03,CO,Colombia,50882884,323802808108.0,6432.0,9998,235,8694,2477961,74924,2245792,2381049.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,19.861111,17.0,22.75,0.0,78.505006,44905.0,2021-04,2021-04-01
CO,2021-04-04,CO,Colombia,50882884,323802808108.0,6432.0,7082,289,8428,2485043,75213,2254220,2408085.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,20.569444,17.5,23.25,0.0,80.003494,27036.0,2021-04,2021-04-01
CO,2021-04-05,CO,Colombia,50882884,323802808108.0,6432.0,13346,319,8746,2498389,75532,2262966,2479671.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,19.083333,15.0,25.0,0.0,73.798734,71586.0,2021-04,2021-04-01
CO,2021-04-06,CO,Colombia,50882884,323802808108.0,6432.0,16379,308,11367,2514768,75840,2274333,2585592.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,18.125,15.0,20.5,,84.686393,105921.0,2021-04,2021-04-01
CO,2021-04-07,CO,Colombia,50882884,323802808108.0,6432.0,17231,332,10338,2531999,76172,2284671,2691513.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,17.736111,15.0,20.75,0.0,87.060781,105921.0,2021-04,2021-04-01
CO,2021-04-08,CO,Colombia,50882884,323802808108.0,6432.0,17037,321,11612,2549036,76493,2296283,2812828.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,19.351852,16.0,23.0,0.0,83.706201,121315.0,2021-04,2021-04-01
CO,2021-04-09,CO,Colombia,50882884,323802808108.0,6432.0,17004,382,10844,2566040,76875,2307127,2946222.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,18.069444,14.333333,20.333333,0.0,84.507491,133394.0,2021-04,2021-04-01
CO,2021-04-10,CO,Colombia,50882884,323802808108.0,6432.0,14692,363,10079,2580732,77238,2317206,3041349.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,18.569444,13.75,22.25,0.0,78.903184,95127.0,2021-04,2021-04-01
CO,2021-04-11,CO,Colombia,50882884,323802808108.0,6432.0,12536,341,8366,2593268,77579,2325572,3107466.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,19.513889,16.0,24.25,0.0,79.600476,66117.0,2021-04,2021-04-01
CO,2021-04-12,CO,Colombia,50882884,323802808108.0,6432.0,18386,417,11447,2611654,77996,2337019,3173583.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,19.805556,18.166667,22.0,0.0,90.467068,66117.0,2021-04,2021-04-01
CO,2021-04-13,CO,Colombia,50882884,323802808108.0,6432.0,18854,453,12525,2630508,78449,2349544,3350226.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,20.694444,16.75,25.75,0.0,82.039873,176643.0,2021-04,2021-04-01
CO,2021-04-14,CO,Colombia,50882884,323802808108.0,6432.0,18780,462,10312,2649288,78911,2359856,3455084.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,22.518519,19.666667,25.5,0.0,73.850633,104858.0,2021-04,2021-04-01
CO,2021-04-15,CO,Colombia,50882884,323802808108.0,6432.0,16810,449,12370,2666098,79360,2372226,3522590.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,17.333333,13.666667,21.333333,0.0,77.2675,67506.0,2021-04,2021-04-01
CO,2021-04-16,CO,Colombia,50882884,323802808108.0,6432.0,18247,463,10227,2684345,79823,2382453,3590096.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,21.396825,17.428571,26.142857,0.0,75.274903,67506.0,2021-04,2021-04-01
CO,2021-04-17,CO,Colombia,50882884,323802808108.0,6432.0,16827,499,14996,2701172,80322,2397449,3707216.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,20.791667,18.25,24.75,0.0,81.447084,117120.0,2021-04,2021-04-01
CO,2021-04-18,CO,Colombia,50882884,323802808108.0,6432.0,10984,476,13124,2712156,80798,2410573,3769499.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,18.092593,13.333333,22.333333,0.0,78.466759,62283.0,2021-04,2021-04-01
CO,2021-04-19,CO,Colombia,50882884,323802808108.0,6432.0,18940,528,16096,2731096,81326,2426669,3867076.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,21.722222,16.6,25.8,0.0,65.423501,97577.0,2021-04,2021-04-01
CO,2021-04-20,CO,Colombia,50882884,323802808108.0,6432.0,20351,516,16884,2751447,81842,2443553,3979575.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,20.988889,15.2,26.6,0.0,68.485064,112499.0,2021-04,2021-04-01
CO,2021-04-21,CO,Colombia,50882884,323802808108.0,6432.0,19621,571,15797,2771068,82413,2459350,4131008.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,19.888889,16.0,25.333333,0.0,79.212039,151433.0,2021-04,2021-04-01
CO,2021-04-22,CO,Colombia,50882884,323802808108.0,6432.0,19555,538,15779,2790623,82951,2475129,4224659.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,20.711111,15.8,25.6,0.0,70.715118,93651.0,2021-04,2021-04-01
CO,2021-04-23,CO,Colombia,50882884,323802808108.0,6432.0,19754,514,17333,2810377,83465,2492462,4318314.0,1.3309,2.1848,77.109,0.747,9.0,7.4,12.2,151.616,77.999,37.0,15.8,24984564.0,25898320.0,9512141.0,40827302.0,45.861,10779376.0,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,4.0,-73.25,1141748.0,1090598.0,36132.0,17.416667,14.5,20.5,0.0,79.877637,93655.0,2021-04,2021-04-01
